Algorithm,Train_RMSE,Train_MAE,Train_R2,Test_RMSE,Test_MAE,Test_R2,timestamp,features
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",22.366614638712043,15.491505335733649,0.9755220937875034,100.8219366280297,60.680027387283516,0.41738293495471623,2024-03-08 20:09:39.786757,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",21.889626154233653,15.190483838030952,0.9749781822712481,103.68221664996918,61.67342591615577,0.42267040209149837,2024-03-08 20:10:11.832908,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=200, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",34.66082160669875,24.23412273443302,0.9372941737786068,103.3810256929823,63.59415440216929,0.4307527842762087,2024-03-08 20:10:40.954998,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=200, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",66.45673357439442,45.017045462386896,0.771395356660527,109.94266350072722,69.43473581243533,0.3535841078043973,2024-03-08 20:10:55.843652,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=200, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",88.73021259648658,62.975556147672194,0.5925098417965035,114.1711550912873,76.9503265491066,0.3083479255101204,2024-03-08 20:11:01.183587,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=200, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",66.45673357439442,45.017045462386896,0.771395356660527,109.94266350072722,69.43473581243533,0.3535841078043973,2024-03-08 20:11:08.487442,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=200, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",76.58076926569555,52.67988164411897,0.6971900262473282,110.8547153621969,71.57848385575109,0.3435298537456552,2024-03-08 20:11:15.326032,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=12, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=200, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",4.609495531289547,2.7659141284156177,0.9988860956130051,102.46568213708973,58.57182622853586,0.4365503295610724,2024-03-08 20:11:37.790450,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=6, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=200, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",44.560074208897554,29.860113150812893,0.896916836006457,104.90385090551689,63.6457352267634,0.4125422550779041,2024-03-08 20:11:45.853703,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=200, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",66.45673357439442,45.017045462386896,0.771395356660527,109.94266350072722,69.43473581243533,0.3535841078043973,2024-03-08 20:11:52.789357,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=500, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",52.263065823765544,35.62462938605778,0.8585703836288099,106.63006869984918,66.50093680967105,0.3929833646603164,2024-03-08 20:12:02.563427,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",38.95596157264669,26.838402863286035,0.9212809608337672,103.84602045877169,63.65721659967363,0.42307986521384877,2024-03-08 20:12:10.118956,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=1000, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",66.50177038783777,45.12730316571725,0.7707032137814198,109.46612873184357,69.08671754932148,0.35934683221936914,2024-03-08 20:12:17.623514,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=100, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",74.62541145953054,51.04768449516026,0.7115768815820404,111.34317680695086,71.30471835538262,0.3383792670318584,2024-03-08 20:12:27.395876,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=200, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",66.45673357439442,45.017045462386896,0.771395356660527,109.94266350072722,69.43473581243533,0.3535841078043973,2024-03-08 20:12:31.583074,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=200, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",67.9927981429896,45.879941363359976,0.776057689972761,108.1069318154171,69.29634979094416,0.3366145081996807,2024-03-08 20:12:58.436304,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=200, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",67.9927981429896,45.879941363359976,0.776057689972761,108.1069318154171,69.29634979094416,0.3366145081996807,2024-03-08 20:14:05.014551,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"RandomForestRegressor(max_depth=4, n_estimators=200, n_jobs=-1)",99.21381028248652,69.60827475234856,0.5253348749092618,114.72266297384976,78.97893936769238,0.2422667306491641,2024-03-08 20:14:05.014551,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"ExtraTreesRegressor(max_depth=4, n_estimators=200, n_jobs=-1)",107.9028493135603,76.96539514684093,0.4400217793287341,115.19234805435894,82.20676230341405,0.24311368821325763,2024-03-08 20:14:05.014551,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=200, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",67.9927981429896,45.879941363359976,0.776057689972761,108.1069318154171,69.29634979094416,0.3366145081996807,2024-03-08 20:14:19.339522,"['distname', 'std_elevation', 'avg_elevation', 'max_elevation', 'cropland_frac', 'min_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=200, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",67.9927981429896,45.879941363359976,0.776057689972761,108.08892242204294,69.26892743895128,0.3368300974019584,2024-03-11 01:37:45.952226,"['cropland_frac', 'max_elevation', 'distname', 'min_elevation', 'std_elevation', 'avg_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=200, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",67.9927981429896,45.879941363359976,0.776057689972761,108.08892242204294,69.26892743895128,0.3368300974019584,2024-03-11 01:37:48.932459,"['cropland_frac', 'max_elevation', 'distname', 'min_elevation', 'std_elevation', 'avg_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=50, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",86.25407272471344,60.21233552541729,0.6399279573058788,110.22242680216887,74.06083095757685,0.31276034086923366,2024-03-11 02:55:50.364785,"['cropland_frac', 'max_elevation', 'distname', 'min_elevation', 'std_elevation', 'avg_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=4, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=100, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",76.20741939489035,51.93992072463065,0.7188053025289779,109.37431064416208,71.00431811324886,0.3222988933784689,2024-03-11 02:55:57.499206,"['cropland_frac', 'max_elevation', 'distname', 'min_elevation', 'std_elevation', 'avg_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=6, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=70, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",63.25029230278314,42.721801948573145,0.8059195964115627,105.6520804562138,67.07882731353077,0.3666274127337096,2024-03-11 02:56:06.135622,"['cropland_frac', 'max_elevation', 'distname', 'min_elevation', 'std_elevation', 'avg_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=150, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",81.64240971121714,55.950298949710145,0.6776697659655955,109.22554713184302,71.7947661986022,0.32268046691623364,2024-03-11 02:56:14.139636,"['cropland_frac', 'max_elevation', 'distname', 'min_elevation', 'std_elevation', 'avg_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.1, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=150, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",73.7718306796115,50.61109921163067,0.736591429614639,107.46589864301993,70.35028166730395,0.3418178518648735,2024-03-11 02:56:20.005127,"['cropland_frac', 'max_elevation', 'distname', 'min_elevation', 'std_elevation', 'avg_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.01, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=150, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",104.33042581548523,75.40704028115034,0.47521437802908295,113.34582341810187,81.35893395349186,0.27320550603544785,2024-03-11 02:56:24.804374,"['cropland_frac', 'max_elevation', 'distname', 'min_elevation', 'std_elevation', 'avg_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=150, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",81.64240971121714,55.950298949710145,0.6776697659655955,109.22554713184302,71.7947661986022,0.32268046691623364,2024-03-11 02:56:32.228307,"['cropland_frac', 'max_elevation', 'distname', 'min_elevation', 'std_elevation', 'avg_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=150, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",81.64240971121714,55.950298949710145,0.6776697659655955,109.22554713184302,71.7947661986022,0.32268046691623364,2024-03-11 02:56:33.012296,"['cropland_frac', 'max_elevation', 'distname', 'min_elevation', 'std_elevation', 'avg_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.03, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=150, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",87.49792814223329,60.5084891931762,0.6300624093488262,110.49844251196996,73.2914897002604,0.307075507874467,2024-03-11 02:56:37.633951,"['cropland_frac', 'max_elevation', 'distname', 'min_elevation', 'std_elevation', 'avg_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.1, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=150, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",73.7718306796115,50.61109921163067,0.736591429614639,107.46589864301993,70.35028166730395,0.3418178518648735,2024-03-11 02:56:42.748054,"['cropland_frac', 'max_elevation', 'distname', 'min_elevation', 'std_elevation', 'avg_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=0.05, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=3, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=150, n_jobs=-1,
             num_parallel_tree=None, random_state=None, ...)",81.64240971121714,55.950298949710145,0.6776697659655955,109.22554713184302,71.7947661986022,0.32268046691623364,2024-03-11 02:56:48.148062,"['cropland_frac', 'max_elevation', 'distname', 'min_elevation', 'std_elevation', 'avg_elevation', 'year', 'cum_precipitation', 'precipitation_cluster', 'cluster']"
