Index,Latitude,Longitude,2018,2019
584,23.29797,69.50006,0.20063819,0.130715564
585,23.29797,69.57969,3.806423187,1.116442561
586,23.29797,69.65931,4.192582607,3.234259844
587,23.29797,69.73894,56.14398956,47.16248703
588,23.29797,69.81856,33.04495621,10.49692154
589,23.29797,69.89819,59.18517685,38.57474899
590,23.29797,69.97781,63.13766098,111.8392944
591,23.29797,70.05744,59.20645905,80.46131134
592,23.29797,70.13706,44.0173111,67.32391357
593,23.29797,70.21669,91.12369537,121.288414
594,23.29797,70.29631,75.3095932,72.36306763
595,23.29797,70.37594,37.06921005,30.44913673
596,23.29797,70.45556,161.1026001,131.6964111
597,23.29797,70.53519,185.3693848,187.238739
598,23.29797,70.61481,88.24581909,77.32683563
599,23.29797,70.69444,12.34605408,7.775947094
600,23.29797,70.77406,75.18507385,39.99914932
601,23.29797,70.85369,14.70573139,6.979654312
602,23.29797,70.93331,0.000564598,0.015209864
603,23.29797,71.57031,0.301785022,0.340573162
604,23.29797,71.64994,58.51727676,73.71673584
605,23.29797,71.72956,179.1016846,264.8650513
606,23.29797,71.80919,350.5345459,471.0411072
607,23.29797,71.88882,243.1804962,303.8984985
608,23.29797,71.96844,166.0469971,161.6317291
609,23.29797,72.04807,160.76828,161.9656982
610,23.29797,72.12769,141.6343384,145.5698853
611,23.29797,72.20732,190.7038269,182.9876556
612,23.29797,72.28694,165.9549561,159.9781342
613,23.29797,72.36657,129.5821686,149.3255157
614,23.29797,72.44619,124.7960129,157.5978546
615,23.29797,72.52582,124.9475937,223.4967346
616,23.29797,72.60544,174.1477661,229.74646
617,23.29797,72.68507,152.2461395,144.3813324
618,23.29797,72.76469,176.1428528,195.5889435
619,23.29797,72.84432,140.6641083,159.2814789
620,23.29797,72.92394,178.6817017,175.4352722
621,23.29797,73.00357,159.4678802,125.2783585
622,23.29797,73.08319,206.6678467,160.5338287
623,23.29797,73.16282,239.1124268,126.5782928
624,23.29797,73.24244,221.7625122,139.4051819
625,23.29797,73.32207,224.5661621,155.6158905
626,23.29797,73.40169,58.6977005,51.06880188
627,23.29797,73.48132,124.8315887,52.28051376
628,23.29797,73.56094,94.97534943,91.30493164
629,23.29797,73.64057,60.75068283,101.0007782
630,23.29797,73.72019,35.80148315,53.80206299
631,23.29797,73.79982,26.03979874,39.77066803
632,23.29797,73.87944,7.600546837,13.08175087
633,23.29797,73.95907,16.95452881,26.46324348
634,23.29797,74.03869,20.26317215,21.91934204
635,23.29797,74.11832,3.67705512,3.911473036
636,23.21737,68.70381,14.54222012,48.15616226
637,23.21737,68.78344,78.77896118,96.81295013
638,23.21737,68.86306,4.11929512,19.36292839
639,23.21737,68.94269,34.90541077,19.48203659
640,23.21737,69.02231,26.79166985,29.76562881
641,23.21737,69.10194,17.52560806,13.2187748
642,23.21737,69.18156,24.80709267,5.875821114
643,23.21737,69.26119,5.041187286,10.13285446
644,23.21737,69.34081,30.77131081,15.65921593
645,23.21737,69.42044,23.23887062,30.25895691
646,23.21737,69.50006,6.080188751,3.983534575
647,23.21737,69.57969,65.19812012,24.69636154
648,23.21737,69.65931,22.1794548,7.320510387
649,23.21737,69.73894,23.58482552,10.22030544
650,23.21737,69.81856,19.62716103,12.03451252
651,23.21737,69.89819,49.69371796,61.4401474
652,23.21737,69.97781,57.50067902,111.8559189
653,23.21737,70.05744,67.39173126,71.44582367
654,23.21737,70.13706,25.43998337,9.321229935
655,23.21737,70.21669,29.5830555,14.27936268
656,23.21737,70.29631,28.00187874,12.79892254
657,23.21737,70.37594,0.292012542,0.238619402
658,23.21737,70.45556,50.56679916,44.52798462
659,23.21737,70.53519,117.4435883,99.04180908
660,23.21737,70.61481,21.78886414,19.14760399
661,23.21737,70.69444,0.827392578,1.814915895
662,23.21737,70.77406,0.199263543,2.791340113
663,23.21737,70.93331,0.557318211,0.633864522
664,23.21737,71.01294,6.464243412,7.434269428
665,23.21737,71.09256,9.989896774,15.12813282
666,23.21737,71.17219,9.776496887,13.14520264
667,23.21737,71.25181,1.780257583,2.001182795
668,23.21737,71.33144,4.818982124,6.136497498
669,23.21737,71.41106,0.059489742,0.25638476
670,23.21737,71.64994,6.441966534,11.5648756
671,23.21737,71.72956,85.10450745,147.5377502
672,23.21737,71.80919,226.3587799,265.3058167
673,23.21737,71.88882,265.2212219,299.4841919
674,23.21737,71.96844,207.4023895,215.8034058
675,23.21737,72.04807,229.2351379,208.0517731
676,23.21737,72.12769,147.7113647,164.5649414
677,23.21737,72.20732,122.7967529,152.1034546
678,23.21737,72.28694,117.4307404,187.8676453
679,23.21737,72.36657,146.9595032,178.4300385
680,23.21737,72.44619,86.36955261,116.4319077
681,23.21737,72.52582,82.22557068,150.2641602
682,23.21737,72.60544,71.14434814,116.4600601
683,23.21737,72.68507,64.12593842,93.66062164
684,23.21737,72.76469,134.9625702,145.588562
685,23.21737,72.84432,120.0691299,195.0904694
686,23.21737,72.92394,149.5789032,215.9416809
687,23.21737,73.00357,143.9002991,123.098175
688,23.21737,73.08319,219.6156464,126.3827438
689,23.21737,73.16282,163.3915863,101.8628006
690,23.21737,73.24244,254.0373535,111.8265076
691,23.21737,73.32207,242.0956573,175.9346466
692,23.21737,73.40169,69.36056519,63.83365631
693,23.21737,73.48132,35.2660141,57.75016022
694,23.21737,73.56094,32.61664963,52.46756744
695,23.21737,73.64057,60.99862671,94.15596008
696,23.21737,73.72019,47.2117157,71.68445587
697,23.21737,73.79982,57.67881393,92.14424896
698,23.21737,73.87944,25.85347939,42.18279266
699,23.21737,73.95907,42.33329773,61.27713013
700,23.21737,74.03869,39.75850677,41.88093185
701,23.21737,74.11832,11.06496525,9.648387909
702,23.21737,74.19794,1.017259002,0.746427
703,23.21737,74.27757,0.868166268,0.599602997
704,23.13677,68.70381,1.563721657,2.082699537
705,23.13677,68.78344,29.62213707,43.25175858
706,23.13677,68.86306,34.25554276,61.77038193
707,23.13677,68.94269,33.18416214,21.98769951
708,23.13677,69.02231,23.79420853,34.40285873
709,23.13677,69.10194,19.12887764,23.29222488
710,23.13677,69.18156,15.45521259,3.660729885
711,23.13677,69.26119,25.44097519,18.67178726
712,23.13677,69.34081,66.68724823,33.07630157
713,23.13677,69.42044,11.21210003,11.59505749
714,23.13677,69.50006,1.175745368,0.493344396
715,23.13677,69.57969,19.22905159,6.368430614
716,23.13677,69.65931,15.97563362,9.213488579
717,23.13677,69.73894,9.138111115,20.37220383
718,23.13677,69.81856,4.076330185,4.358350754
719,23.13677,69.89819,15.10990429,21.93335342
720,23.13677,69.97781,54.7767067,64.36284637
721,23.13677,70.05744,15.92421818,9.372938156
722,23.13677,70.13706,8.638106346,3.043473482
723,23.13677,70.21669,0.145749718,0.160631597
724,23.13677,70.45556,0.009459427,0.205711916
725,23.13677,70.53519,0.27603659,2.275538206
726,23.13677,70.61481,1.921416163,1.881403089
727,23.13677,70.69444,45.32801819,50.6438179
728,23.13677,70.77406,66.03193665,71.57939148
729,23.13677,70.85369,36.03025055,46.04866791
730,23.13677,70.93331,78.69734955,93.85335541
731,23.13677,71.01294,84.0195694,97.27655792
732,23.13677,71.09256,124.6382217,142.8613586
733,23.13677,71.17219,147.2430267,160.1227875
734,23.13677,71.25181,106.4676132,114.0579605
735,23.13677,71.33144,158.3385925,183.4116211
736,23.13677,71.41106,79.11520386,100.6903839
737,23.13677,71.49069,127.8007126,165.5744019
738,23.13677,71.57031,79.35626221,93.5369339
739,23.13677,71.64994,26.12758827,29.15679359
740,23.13677,71.72956,20.80783844,22.99877548
741,23.13677,71.80919,123.4977341,153.5923462
742,23.13677,71.88882,204.6042175,252.9547882
743,23.13677,71.96844,189.7037354,202.7326202
744,23.13677,72.04807,190.5234375,179.6011963
745,23.13677,72.12769,140.6878052,161.9254761
746,23.13677,72.20732,101.3387146,110.9072495
747,23.13677,72.28694,139.8004913,162.95224
748,23.13677,72.36657,151.2880554,133.8216705
749,23.13677,72.44619,117.201149,116.3876877
750,23.13677,72.52582,38.08358765,53.50872803
751,23.13677,72.60544,47.78777313,51.62512207
752,23.13677,72.68507,87.98110962,84.25174713
753,23.13677,72.76469,108.914978,138.5685272
754,23.13677,72.84432,89.64556122,167.0626526
755,23.13677,72.92394,99.31170654,156.0543518
756,23.13677,73.00357,98.36927795,81.88881683
757,23.13677,73.08319,176.0011902,173.187912
758,23.13677,73.16282,120.5945587,143.2297363
759,23.13677,73.24244,145.7775269,99.60726929
760,23.13677,73.32207,149.5347595,80.36037445
761,23.13677,73.40169,52.26959991,66.80937958
762,23.13677,73.48132,48.01707077,80.15119934
763,23.13677,73.56094,56.29102707,81.38247681
764,23.13677,73.64057,59.96321487,79.21030426
765,23.13677,73.72019,41.99414825,67.26845551
766,23.13677,73.79982,34.88180923,58.85712433
767,23.13677,73.87944,35.14357376,55.99279022
768,23.13677,73.95907,63.72035599,93.09361267
769,23.13677,74.03869,48.67823029,45.50686646
770,23.13677,74.11832,14.39985752,12.54559326
771,23.13677,74.19794,27.73718834,21.0665741
772,23.13677,74.27757,14.16592884,10.24930859
773,23.13677,74.35719,0.007129724,0.007841608
774,23.05617,68.78344,3.327702284,1.135114908
775,23.05617,68.86306,61.37851334,60.13055038
776,23.05617,68.94269,37.14183044,59.37155151
777,23.05617,69.02231,4.577980042,26.32923126
778,23.05617,69.10194,31.94364929,39.89929962
779,23.05617,69.18156,10.25207901,6.941995144
780,23.05617,69.26119,14.96005917,8.350934982
781,23.05617,69.34081,30.36531639,21.25443268
782,23.05617,69.42044,7.22857523,12.07287502
783,23.05617,69.50006,2.541168928,2.500829935
784,23.05617,69.57969,12.98559952,4.928420067
785,23.05617,69.65931,4.503913879,20.85370827
786,23.05617,69.73894,3.376723528,31.3943882
787,23.05617,69.81856,8.442034721,5.021352291
788,23.05617,69.89819,21.48790359,25.20579529
789,23.05617,69.97781,18.46810722,26.75484657
790,23.05617,70.05744,3.620055437,2.440398932
791,23.05617,70.53519,0.387824684,0.466685236
792,23.05617,70.61481,86.40032196,119.4001541
793,23.05617,70.69444,355.9537048,410.7879944
794,23.05617,70.77406,252.7645111,273.521698
795,23.05617,70.85369,174.5700836,208.9394531
796,23.05617,70.93331,289.2528687,352.4751892
797,23.05617,71.01294,216.7611694,280.8952942
798,23.05617,71.09256,200.0930939,238.4150085
799,23.05617,71.17219,222.5664215,255.0395966
800,23.05617,71.25181,197.2559967,228.3386841
801,23.05617,71.33144,164.4968414,194.9349518
802,23.05617,71.41106,100.8716049,132.6102142
803,23.05617,71.49069,256.8315125,317.4936523
804,23.05617,71.57031,218.8696899,291.9797974
805,23.05617,71.64994,87.05671692,112.4676208
806,23.05617,71.72956,54.36079407,58.60580826
807,23.05617,71.80919,100.3917847,119.2695694
808,23.05617,71.88882,74.90890503,86.64102173
809,23.05617,71.96844,147.5261536,161.92099
810,23.05617,72.04807,223.0313568,220.6086884
811,23.05617,72.12769,203.7155457,205.5097198
812,23.05617,72.20732,189.7761841,193.1868896
813,23.05617,72.28694,119.9350357,146.6286163
814,23.05617,72.36657,143.3506165,137.1139526
815,23.05617,72.44619,107.2140121,88.2984848
816,23.05617,72.52582,13.44955921,14.94687843
817,23.05617,72.60544,0.731842101,1.432778597
818,23.05617,72.68507,87.73775482,73.01976013
819,23.05617,72.76469,119.0321045,131.3842163
820,23.05617,72.84432,88.82608795,148.2799835
821,23.05617,72.92394,108.734108,134.2409973
822,23.05617,73.00357,128.6734009,148.2457886
823,23.05617,73.08319,168.5515747,153.3436432
824,23.05617,73.16282,227.4389801,181.599411
825,23.05617,73.24244,150.4611206,144.3894653
826,23.05617,73.32207,59.94576263,56.0062561
827,23.05617,73.40169,55.91413498,82.63423157
828,23.05617,73.48132,68.92560577,110.5476685
829,23.05617,73.56094,57.62746048,83.79144287
830,23.05617,73.64057,42.71163177,65.33081055
831,23.05617,73.72019,10.87180996,21.29539108
832,23.05617,73.79982,16.92446136,26.63469696
833,23.05617,73.87944,56.08066559,79.54418945
834,23.05617,73.95907,22.55015182,25.01736259
835,23.05617,74.03869,15.88580799,12.8269453
836,23.05617,74.11832,8.733270645,6.688530445
837,23.05617,74.19794,17.82690811,13.76188946
838,23.05617,74.27757,7.576602936,7.273952484
839,23.05617,74.35719,0.024914859,0.027402541
840,22.97557,68.86306,1.53564918,2.743577242
841,22.97557,68.94269,21.05341911,55.1649971
842,22.97557,69.02231,4.336746216,19.9571991
843,22.97557,69.10194,17.36376572,19.52796173
844,22.97557,69.18156,41.39482498,76.14717865
845,22.97557,69.26119,34.23459244,30.67808151
846,22.97557,69.34081,65.66855621,64.66586304
847,22.97557,69.42044,16.57555389,29.41810036
848,22.97557,69.50006,15.98314667,26.36070633
849,22.97557,69.57969,3.321368694,5.431044579
850,22.97557,69.65931,0.868121743,4.578191757
851,22.97557,69.73894,10.53911018,19.05408287
852,22.97557,69.81856,1.346622825,1.043823481
853,22.97557,69.89819,2.108626842,1.275260568
854,22.97557,69.97781,38.98278427,27.88477516
855,22.97557,70.05744,2.617240906,0.695025682
856,22.97557,70.53519,6.5051651,5.250368118
857,22.97557,70.61481,203.4550018,265.2893982
858,22.97557,70.69444,397.8249817,458.8503113
859,22.97557,70.77406,284.9958496,339.3903809
860,22.97557,70.85369,244.7035217,295.1824341
861,22.97557,70.93331,274.2190552,311.70401
862,22.97557,71.01294,299.8772583,369.5999756
863,22.97557,71.09256,221.9055786,254.0207672
864,22.97557,71.17219,205.2368927,250.9296112
865,22.97557,71.25181,118.5877075,144.5507507
866,22.97557,71.33144,266.9288025,330.5960693
867,22.97557,71.41106,151.2313843,202.2174072
868,22.97557,71.49069,144.9787598,199.0224152
869,22.97557,71.57031,216.9668121,294.0513916
870,22.97557,71.64994,126.9842911,153.697464
871,22.97557,71.72956,185.2641754,246.7340851
872,22.97557,71.80919,85.67350006,120.8158646
873,22.97557,71.88882,33.98025513,40.97102356
874,22.97557,71.96844,107.3836136,158.2613983
875,22.97557,72.04807,173.8271332,212.7722015
876,22.97557,72.12769,212.2796631,226.8153839
877,22.97557,72.20732,223.151413,214.364212
878,22.97557,72.28694,154.1800232,144.7794189
879,22.97557,72.36657,192.1205139,170.9910126
880,22.97557,72.44619,98.46209717,108.5551987
881,22.97557,72.52582,36.32154846,37.97161484
882,22.97557,72.60544,28.57691383,27.16704178
883,22.97557,72.68507,129.5026398,136.8760834
884,22.97557,72.76469,165.8727722,184.2215729
885,22.97557,72.84432,174.4139709,169.6625824
886,22.97557,72.92394,195.4153137,176.884964
887,22.97557,73.00357,137.2548065,158.6444092
888,22.97557,73.08319,146.425293,160.6629639
889,22.97557,73.16282,243.9141235,215.1715088
890,22.97557,73.24244,167.1120453,192.302063
891,22.97557,73.32207,78.38859558,99.35979462
892,22.97557,73.40169,84.00255585,114.9740601
893,22.97557,73.48132,58.38667297,98.34732819
894,22.97557,73.56094,54.0761261,80.80812836
895,22.97557,73.64057,46.40406036,77.18443298
896,22.97557,73.72019,72.59424591,107.6249924
897,22.97557,73.79982,77.55983734,70.47382355
898,22.97557,73.87944,61.49830627,76.42127991
899,22.97557,73.95907,9.438799858,9.078381538
900,22.97557,74.03869,0.837919235,0.530544221
901,22.97557,74.11832,6.030667305,3.863569498
902,22.97557,74.19794,7.517388344,3.706106186
903,22.97557,74.27757,2.018839836,0.965337813
904,22.89497,69.02231,0.001327985,0.012154314
905,22.89497,69.10194,7.209579468,14.23332596
906,22.89497,69.18156,41.28206253,72.00843048
907,22.89497,69.26119,105.4256134,95.7694397
908,22.89497,69.34081,167.8473053,150.2168579
909,22.89497,69.42044,121.6841965,155.7242889
910,22.89497,69.50006,54.94753647,105.3854904
911,22.89497,69.57969,41.90291595,24.66458893
912,22.89497,69.65931,31.41939354,27.79714203
913,22.89497,69.73894,30.02708054,50.84371948
914,22.89497,69.81856,0.658474028,0.266896725
915,22.89497,69.89819,0.327004761,0.22726652
916,22.89497,69.97781,3.417508125,1.003792167
917,22.89497,70.05744,0.533711493,0.126546532
918,22.89497,70.45556,6.202310085,9.392691612
919,22.89497,70.53519,102.2362976,106.3244934
920,22.89497,70.61481,313.9117737,385.1534424
921,22.89497,70.69444,376.4716797,477.7046814
922,22.89497,70.77406,325.7964478,427.2008057
923,22.89497,70.85369,249.1168976,303.9811401
924,22.89497,70.93331,231.9447327,244.5686646
925,22.89497,71.01294,86.95363617,98.08530426
926,22.89497,71.09256,100.8576279,108.3401337
927,22.89497,71.17219,94.21183014,119.1313934
928,22.89497,71.25181,126.2735214,159.418457
929,22.89497,71.33144,397.3048401,479.9514771
930,22.89497,71.41106,280.1211243,343.3789368
931,22.89497,71.49069,178.3055115,265.214447
932,22.89497,71.57031,261.2107544,335.3886719
933,22.89497,71.64994,100.1289215,112.3688736
934,22.89497,71.72956,235.1100616,285.3914795
935,22.89497,71.80919,116.9417801,157.1311646
936,22.89497,71.88882,103.807579,159.3508911
937,22.89497,71.96844,49.41107559,72.36976624
938,22.89497,72.04807,119.4668655,123.010704
939,22.89497,72.12769,229.1033325,217.5879669
940,22.89497,72.20732,197.6414795,195.0063629
941,22.89497,72.28694,199.0418091,180.1086731
942,22.89497,72.36657,204.2117157,203.916748
943,22.89497,72.44619,120.3208084,134.9603119
944,22.89497,72.52582,124.9776001,127.3885269
945,22.89497,72.60544,142.0249329,146.9869537
946,22.89497,72.68507,170.9332428,172.6949768
947,22.89497,72.76469,175.6419983,168.9333191
948,22.89497,72.84432,177.5655212,157.3038483
949,22.89497,72.92394,242.747406,231.7477112
950,22.89497,73.00357,138.6852722,152.4661713
951,22.89497,73.08319,165.1551514,174.5027466
952,22.89497,73.16282,187.1035309,199.1593933
953,22.89497,73.24244,165.1387024,187.7274017
954,22.89497,73.32207,146.6566772,147.2265472
955,22.89497,73.40169,88.90185547,123.0841599
956,22.89497,73.48132,53.80693817,90.15135193
957,22.89497,73.56094,57.40097809,64.54436493
958,22.89497,73.64057,63.88493729,81.64700317
959,22.89497,73.72019,58.80278015,97.81110382
960,22.89497,73.79982,60.21152496,105.4108429
961,22.89497,73.87944,33.96633148,42.89966202
962,22.89497,73.95907,28.00306129,21.7239418
963,22.89497,74.03869,14.09903622,11.48354149
964,22.89497,74.11832,7.091914177,4.919516563
965,22.89497,74.19794,2.417615414,1.721315861
966,22.89497,74.27757,10.26395321,9.127734184
967,22.89497,74.35719,7.24791193,6.399235725
968,22.89497,74.43682,9.734723091,6.780938148
969,22.81437,69.10194,0.004570485,0.054212663
970,22.81437,69.18156,3.92637682,6.348303318
971,22.81437,69.26119,11.46708393,23.12314034
972,22.81437,69.34081,17.98449707,28.6210041
973,22.81437,69.42044,53.43338394,52.74615097
974,22.81437,69.50006,26.35865593,22.30211258
975,22.81437,69.57969,15.80804729,9.209090233
976,22.81437,69.65931,21.64245605,18.68978882
977,22.81437,69.73894,8.623272896,2.412529945
978,22.81437,69.81856,0.000644575,0.002573174
979,22.81437,70.37594,2.256130457,3.363649368
980,22.81437,70.45556,121.8819427,125.7385101
981,22.81437,70.53519,287.4918518,363.5923157
982,22.81437,70.61481,254.6104279,317.3344727
983,22.81437,70.69444,304.1488647,358.6005249
984,22.81437,70.77406,187.9680023,232.0190582
985,22.81437,70.85369,51.06099701,58.97843933
986,22.81437,70.93331,41.85043716,47.3791275
987,22.81437,71.01294,112.5013733,128.4766235
988,22.81437,71.09256,122.4465103,138.1820374
989,22.81437,71.17219,74.02735901,84.39186859
990,22.81437,71.25181,148.6499786,174.9824677
991,22.81437,71.33144,228.7958984,282.1336975
992,22.81437,71.41106,132.3699036,173.3444519
993,22.81437,71.49069,113.9875336,173.6719513
994,22.81437,71.57031,122.7421494,177.4854584
995,22.81437,71.64994,136.220108,194.9798431
996,22.81437,71.72956,196.1929779,240.6538696
997,22.81437,71.80919,89.67216492,137.9695282
998,22.81437,71.88882,227.1349792,290.8588867
999,22.81437,71.96844,150.1739807,201.2154999
1000,22.81437,72.04807,34.9193573,32.22257614
1001,22.81437,72.12769,198.0976257,189.8217926
1002,22.81437,72.20732,229.5104218,238.107132
1003,22.81437,72.28694,220.473526,194.4672089
1004,22.81437,72.36657,153.5828552,157.7811584
1005,22.81437,72.44619,163.3543549,164.2295837
1006,22.81437,72.52582,119.6687775,144.6888275
1007,22.81437,72.60544,129.8171387,150.566864
1008,22.81437,72.68507,147.3367462,137.5084686
1009,22.81437,72.76469,164.1205597,191.2932434
1010,22.81437,72.84432,220.8739777,223.2200012
1011,22.81437,72.92394,216.9276276,204.7620697
1012,22.81437,73.00357,189.8565674,144.8879242
1013,22.81437,73.08319,222.6095734,225.4925232
1014,22.81437,73.16282,191.401123,200.2043762
1015,22.81437,73.24244,200.2934265,164.5857544
1016,22.81437,73.32207,184.54953,155.9584503
1017,22.81437,73.40169,50.29571533,77.72112274
1018,22.81437,73.48132,65.12871552,96.00018311
1019,22.81437,73.56094,46.43634796,75.85987854
1020,22.81437,73.64057,91.02461243,130.4727783
1021,22.81437,73.72019,75.57656097,114.0362015
1022,22.81437,73.79982,58.84482193,88.88402557
1023,22.81437,73.87944,36.86828995,37.22311783
1024,22.81437,73.95907,33.24057007,24.56897545
1025,22.81437,74.03869,26.94358826,21.57455635
1026,22.81437,74.11832,15.12062263,10.69349575
1027,22.81437,74.19794,7.134473324,6.379122734
1028,22.81437,74.27757,14.11944962,13.94510174
1029,22.81437,74.35719,15.5880909,14.83685589
1030,22.81437,74.43682,9.812257767,8.004785538
1031,22.73377,69.57969,0.001084481,0.009925661
1032,22.73377,69.65931,0.01094145,0.100141071
1033,22.73377,70.29631,18.00726891,28.96969223
1034,22.73377,70.37594,33.48348236,46.43908691
1035,22.73377,70.45556,214.9793701,249.3272095
1036,22.73377,70.53519,290.1836548,355.27771
1037,22.73377,70.61481,208.6485138,243.3998871
1038,22.73377,70.69444,187.747345,222.7097931
1039,22.73377,70.77406,231.0034027,278.6205444
1040,22.73377,70.85369,138.8834991,164.6818237
1041,22.73377,70.93331,40.69883347,47.43255234
1042,22.73377,71.01294,90.83016205,101.6435318
1043,22.73377,71.09256,61.47415543,67.63729858
1044,22.73377,71.17219,76.96029663,89.70571899
1045,22.73377,71.25181,91.89614105,126.3150482
1046,22.73377,71.33144,102.5286331,132.2108307
1047,22.73377,71.41106,107.0820541,151.4763184
1048,22.73377,71.49069,89.60025787,146.4798126
1049,22.73377,71.57031,166.183136,227.9126892
1050,22.73377,71.64994,118.4371033,153.7561646
1051,22.73377,71.72956,251.5758667,346.4006348
1052,22.73377,71.80919,110.8929596,141.3192749
1053,22.73377,71.88882,206.6516876,256.9224548
1054,22.73377,71.96844,133.8345947,177.0106506
1055,22.73377,72.04807,15.17095184,17.68259621
1056,22.73377,72.12769,92.25900269,84.71582031
1057,22.73377,72.20732,115.9976425,112.8903198
1058,22.73377,72.28694,105.9710693,105.0755463
1059,22.73377,72.36657,160.3605042,174.8924103
1060,22.73377,72.44619,160.1763611,178.528595
1061,22.73377,72.52582,109.7303162,136.0739136
1062,22.73377,72.60544,118.4040909,167.9360199
1063,22.73377,72.68507,145.6165009,195.6524811
1064,22.73377,72.76469,163.6581879,201.049881
1065,22.73377,72.84432,150.788147,167.6875763
1066,22.73377,72.92394,160.2960358,184.3870087
1067,22.73377,73.00357,191.667984,161.2136993
1068,22.73377,73.08319,177.7762909,154.3356476
1069,22.73377,73.16282,169.9384003,138.4275055
1070,22.73377,73.24244,191.6338043,172.8418121
1071,22.73377,73.32207,339.0197754,342.2694092
1072,22.73377,73.40169,141.8770294,139.5117035
1073,22.73377,73.48132,111.0765228,178.2294312
1074,22.73377,73.56094,69.97480011,132.6768951
1075,22.73377,73.64057,35.14048004,72.8052597
1076,22.73377,73.72019,55.85188293,71.42376709
1077,22.73377,73.79982,87.86426544,87.62451172
1078,22.73377,73.87944,28.30182648,26.71031952
1079,22.73377,73.95907,17.68343353,14.86289406
1080,22.73377,74.03869,18.9830246,17.45391273
1081,22.73377,74.11832,19.37266159,15.7863369
1082,22.73377,74.19794,22.54389191,18.76452637
1083,22.73377,74.27757,11.65378571,10.20111275
1084,22.73377,74.35719,6.453437328,5.738839626
1085,22.73377,74.43682,1.879774213,1.239998937
1086,22.65317,70.21669,12.14379311,14.62958527
1087,22.65317,70.29631,122.2137146,186.0262604
1088,22.65317,70.37594,210.3938904,244.5751801
1089,22.65317,70.45556,217.8457184,203.9772644
1090,22.65317,70.53519,333.9175415,421.2495117
1091,22.65317,70.61481,187.6062622,250.9743958
1092,22.65317,70.69444,199.426712,273.1000061
1093,22.65317,70.77406,237.0835724,283.3369446
1094,22.65317,70.85369,232.5691376,265.6631165
1095,22.65317,70.93331,89.75596619,106.6207199
1096,22.65317,71.01294,108.5646973,129.0477295
1097,22.65317,71.09256,94.55750275,117.2195587
1098,22.65317,71.17219,156.7606964,185.2909088
1099,22.65317,71.25181,140.8386536,183.4724579
1100,22.65317,71.33144,231.5442657,288.4695435
1101,22.65317,71.41106,128.0121155,172.3603668
1102,22.65317,71.49069,102.9692764,126.8127899
1103,22.65317,71.57031,233.1447906,268.0865479
1104,22.65317,71.64994,197.6257782,233.3272247
1105,22.65317,71.72956,53.33919525,82.72372437
1106,22.65317,71.80919,104.9230652,130.8535156
1107,22.65317,71.88882,158.5998993,185.6225281
1108,22.65317,71.96844,265.2516174,311.0184021
1109,22.65317,72.04807,42.16197968,48.63749313
1110,22.65317,72.12769,53.26081085,55.2207222
1111,22.65317,72.20732,99.0202179,116.1344147
1112,22.65317,72.28694,155.5077515,162.7802124
1113,22.65317,72.36657,192.1164703,210.8556061
1114,22.65317,72.44619,220.067749,216.3612518
1115,22.65317,72.52582,155.8027649,138.8220215
1116,22.65317,72.60544,149.925415,164.6478119
1117,22.65317,72.68507,215.0516663,235.654068
1118,22.65317,72.76469,217.0121613,216.1702423
1119,22.65317,72.84432,163.4113007,143.6008759
1120,22.65317,72.92394,193.6986389,188.3415833
1121,22.65317,73.00357,231.1906891,211.1885071
1122,22.65317,73.08319,338.3701782,290.9049683
1123,22.65317,73.16282,253.15271,234.9595337
1124,22.65317,73.24244,165.2767944,160.2529144
1125,22.65317,73.32207,168.8214722,216.9142609
1126,22.65317,73.40169,104.5942154,164.5652771
1127,22.65317,73.48132,116.0676727,173.7879791
1128,22.65317,73.56094,108.9754715,158.3164368
1129,22.65317,73.64057,60.90763092,97.24000549
1130,22.65317,73.72019,57.77003479,78.83782959
1131,22.65317,73.79982,101.6996002,118.0328369
1132,22.65317,73.87944,30.95477104,28.43442726
1133,22.65317,73.95907,22.93344879,21.99020576
1134,22.65317,74.03869,29.88694382,26.77740669
1135,22.65317,74.11832,19.80820084,16.12557983
1136,22.65317,74.19794,12.0356102,7.454391479
1137,22.65317,74.27757,9.384471893,6.595693111
1138,22.65317,74.35719,2.407649755,1.612174392
1139,22.65317,74.43682,0.029240562,0.017104529
1140,22.57257,70.13706,13.39665604,14.17238808
1141,22.57257,70.21669,143.6917419,166.1002808
1142,22.57257,70.29631,275.6561584,356.3247681
1143,22.57257,70.37594,249.0983124,318.4151306
1144,22.57257,70.45556,144.4435272,171.1783752
1145,22.57257,70.53519,226.548645,302.4294128
1146,22.57257,70.61481,294.2425537,418.3961487
1147,22.57257,70.69444,321.7127075,398.039917
1148,22.57257,70.77406,236.7486115,270.4210205
1149,22.57257,70.85369,191.8467865,213.1067047
1150,22.57257,70.93331,83.09732819,99.61839294
1151,22.57257,71.01294,113.576973,134.2063446
1152,22.57257,71.09256,72.14066315,103.0364685
1153,22.57257,71.17219,104.5137253,135.5474396
1154,22.57257,71.25181,109.054451,141.2160187
1155,22.57257,71.33144,137.3536224,175.0720673
1156,22.57257,71.41106,129.9386597,158.2579956
1157,22.57257,71.49069,121.4470825,146.2256775
1158,22.57257,71.57031,165.9641266,226.2001495
1159,22.57257,71.64994,206.8072815,259.0709839
1160,22.57257,71.72956,142.8318939,168.6923828
